tdat,season,visitID,surveyID,date,dts,dtf,bidID,trmt,area,observer,approach,wind,heat,precip,clouds,dry,moist,flooded,green,dead,straw,bare,residue,stub50,stub200,veg50,veg200,water50,water200,program,ID,IDNUM,comments,cover,clods,levee,American.Avocet,Baird.s.Sandpiper,Bar.tailed.Godwit,Black.bellied.Plover,Black.necked.Stilt,Dunlin,Greater.Yellowlegs,Killdeer,Least.Sandpiper,Lesser.Yellowlegs,Long.billed.Curlew,Long.billed.Dowitcher,Marbled.Godwit,Pectoral.Sandpiper,Red.necked.Phalarope,Semipalmated.Plover,Solitary.sandpiper,Unidentified.Dowitcher,Unidentified.Peep,Unidentified.Phalarope,Unidentified.Plover,Unidentified.shorebird,Unidentified.Yellowlegs,Western.Sandpiper,Whimbrel,Wilson.s.Phalarope,Wilson.s.Snipe,American.Bittern,Caspian.Tern,Cattle.Egret,Forster.s.Tern,Great.Blue.Heron,Great.Egret,Green.Heron,Sandhill.Crane,Snowy.Egret,White.faced.Ibis,American.Wigeon,Blue.winged.Teal,Bufflehead,Cackling.Goose,Canada.Goose,Canvasback,Cinnamon.Teal,Common.Gallinule,Eared.Grebe,Eurasian.Wigeon,Gadwall,Goldeneye,Greater.White.fronted.Goose,Green.winged.Teal,Horned.Grebe,Lesser.Scaup,Mallard,Mute.Swan,Northern.Pintail,Northern.Shoveler,Pied.billed.Grebe,Redhead,Ross.s.Goose,Ruddy.Duck,Snow.Goose,Sora,Trumpeter.Swan,Tundra.Swan,Unidentified.dabbling.duck,Unidentified.dark.Goose,Unidentified.diving.duck,Unidentified.duck,Unidentified.Grebe,Unidentified.Swan,Unidentified.white.Goose,Wood.Duck,Virginia.Rail,American.Coot,Cooper.s.Hawk,Sharp.shinned.Hawk,Red.shouldered.Hawk,Red.tailed.Hawk,Swainson.s.Hawk,Unidentified.Buteo,Double.crested.Cormorant,American.Crow,Common.Raven,Bald.Eagle,Golden.Eagle,American.Kestrel,Merlin,Peregrine.Falcon,Prairie.Falcon,California.Gull,Franklin.s.Gull,Herring.Gull,Ring.billed.Gull,Unidentified.Gull,Unidentified.small.Gull,Northern.Harrier,Belted.Kingfisher,White.tailed.Kite,American.White.Pelican,Turkey.Vulture,stubx,vegx,waterx,totbirds,shorebirds,wadingbirds,waterfowl,density,dens.shore,dens.wader,dens.wfowl,logdens.shore,logdens.wader,logdens.wfowl,richness,rich.shore,rich.wader,rich.wfowl,diversity,div.shore,div.wader,div.wfowl,waterxcm,stubxcm,vegxcm,date1,date2,date3,tdat2
t1,t1.spring2014,A1516,M045,2/20/2014,2/20/2014 11:02,2/20/2014 11:11,217,Treatment,11.6,Billy Abbott,Truck,leaves lifted up,light,none,50,0,0,60,0,10,0,30,no,7,7,1,1,1,3,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,64,11,48,0,5.517241379,0.948275862,4.137931034,0,0.666944808,1.636650476,0,3,1,1,0,0.717606738,0,0,0,5.08,17.78,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1519,M079,2/20/2014,2/20/2014 11:18,2/20/2014 11:26,210,Treatment,15.84,Billy Abbott,ATV,leaves lifted up,none,none,45,0,0,90,0,10,0,0,,9,9,1,1,5,5,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,12,0,350,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,5,579,0,51,451,36.5530303,0,3.21969697,28.47222222,0,1.439763317,3.3834482,6,0,1,4,1.261309793,0,0,0.750270799,12.7,22.86,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1522,M137,2/20/2014,2/20/2014 11:35,2/20/2014 11:38,209,Treatment,10.39,Billy Abbott,ATV,small trees sway,light,none,50,0,0,90,0,20,0,10,,7,7,1,1,5,3,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,4,3,1,0,0,0.288739172,0.096246391,0,0,0.091891972,0,0,2,1,0,0,0.636514168,0,0,0,10.16,17.78,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1525,M065,2/20/2014,2/20/2014 11:43,2/20/2014 11:47,213,Treatment,10.34,Billy Abbott,ATV,small trees sway,none,none,50,0,0,100,0,20,0,0,,9,9,1,1,7,7,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,7,10,0,3,0,0.967117988,0,0.290135397,0,0,0.254747171,0,2,0,1,0,0.610864302,0,0,0,17.78,22.86,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1528,M145,2/20/2014,2/20/2014 11:53,2/20/2014 12:00,212,Treatment,8.37,Billy Abbott,ATV,small trees sway,light,none,50,0,0,100,0,0,0,0,no,5,5,1,1,5,3,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,4,66,1,0,0,7.885304659,0.119474313,0,0,0.112859212,0,0,3,1,0,0,0.156798419,0,0,0,10.16,12.7,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1531,M054,2/20/2014,2/20/2014 12:13,2/20/2014 12:20,212,Treatment,7.85,Billy Abbott,ATV,small trees sway,light,none,50,0,0,80,0,10,0,20,no,5,5,1,1,5,5,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,22,21,0,0,2.802547771,2.675159236,0,0,1.301596461,0,0,2,1,0,0,0.184907399,0,0,0,12.7,12.7,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1534,M022,2/20/2014,2/20/2014 12:36,2/20/2014 12:41,211,Treatment,11.14,,ATV,small trees sway,light,none,45,0,0,100,0,40,0,0,no,5,5,1,1,3,3,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,3,16,3,12,0,1.436265709,0.26929982,1.077199282,0,0.238465426,0.731020487,0,4,1,2,0,0.918045918,0,0.286835983,0,7.62,12.7,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1537,M104,2/20/2014,2/20/2014 12:55,2/20/2014 13:01,211,Treatment,11.99,Billy Abbott,ATV,leaves lifted up,light,none,50,0,10,50,0,20,0,40,no,3,7,1,1,1,1,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,34,0,33,0,2.835696414,0,2.752293578,0,0,1.322367274,0,3,0,2,0,0.354598828,0,0.228631874,0,2.54,12.7,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A154,M109,2/4/2014,2/4/2014 10:59,NA,217,Treatment,9.76,Greg Golet,Truck,air felt on face,none,none,30,0,0,100,0,20,0,0,yes,5,5,1,1,7,5,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,207,0,3,182,21.20901639,0,0.307377049,18.64754098,0,0.268022877,2.97795219,4,0,1,2,0.46596856,0,0,0.060498294,15.24,12.7,2.54,2/4/2014,2/4/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1540,M067,2/20/2014,2/20/2014 13:14,2/20/2014 13:19,216,Treatment,6.68,Billy Abbott,On foot,leaves lifted up,light,none,40,0,0,100,0,0,0,0,,1,1,1,1,5,7,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,35,2,13,0,5.239520958,0.299401198,1.946107784,0,0.261903541,1.080484904,0,5,1,2,0,1.165281697,0,0.540204142,0,15.24,2.54,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1543,M010,2/20/2014,2/20/2014 14:52,2/20/2014 15:04,215,Treatment,17.07,Jackson Shedd,Truck,leaves lifted up,light,none,30,0,0,70,0,0,0,0,no,3,3,1,1,3,3,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,124,43,80,0,7.26420621,2.51903925,4.686584651,0,1.258188012,1.738109831,0,5,3,1,0,0.937798667,0.717810613,0,0,7.62,7.62,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1546,M068,2/20/2014,2/20/2014 15:12,2/20/2014 15:17,215,Treatment,9.28,Jackson Shedd,Truck,leaves in motion,light,none,30,0,0,30,0,20,0,60,yes,5,7,1,1,0,0,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,1,0,2,0,0,0,0.215517241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.24,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1549,M077,2/20/2014,2/20/2014 15:53,2/20/2014 15:58,218,Treatment,15.61,Jackson Shedd,Truck,leaves in motion,light,none,25,0,0,50,0,0,0,0,no,3,5,1,1,3,5,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,25,0,21,4,1.601537476,0,1.34529148,0.256245996,0,0.852409693,0.228127906,3,0,2,1,0.600482908,0,0.191444082,0,10.16,10.16,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1552,C040,2/19/2014,2/19/2014 13:19,2/19/2014 13:21,243,Control,12.88,Emily Wells,ATV,,light,none,10,0,10,60,0,0,0,40,yes,1,1,1,1,3,1,SR14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,2.54,2.54,2/19/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1555,C016,2/19/2014,2/19/2014 13:27,2/19/2014 13:29,243,Control,11.56,Emily Wells,ATV,small trees sway,light,none,10,10,30,20,10,10,0,60,no,1,1,9,9,0,0,SR14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,22.86,2/19/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1558,C024,2/19/2014,2/19/2014 13:43,2/19/2014 13:45,243,Control,14.64,Emily Wells,ATV,leaves lifted up,light,none,0,0,40,10,0,0,30,60,yes,1,1,1,1,0,0,SR14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0.068306011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.54,2.54,2/19/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1561,M082,2/19/2014,2/19/2014 14:52,2/19/2014 14:56,222,Treatment,11.41,Kelsey Navarre,Truck,leaves lifted up,none,none,10,0,0,100,0,10,0,0,yes,5,5,1,1,3,5,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,31,31,0,0,2.716914987,2.716914987,0,0,1.31289402,0,0,1,1,0,0,0,0,0,0,10.16,12.7,2.54,2/19/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1564,M032,2/19/2014,2/19/2014 15:05,2/19/2014 15:08,222,Treatment,17.42,Kelsey Navarre,Truck,leaves in motion,none,none,30,0,0,90,0,10,0,0,yes,5,5,1,1,3,7,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12.7,2.54,2/19/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1567,M072,2/19/2014,2/19/2014 15:13,2/19/2014 15:15,222,Treatment,9.88,Kelsey Navarre,Truck,small trees sway,none,none,5,0,0,100,0,10,0,0,yes,5,5,1,1,3,3,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62,12.7,2.54,2/19/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A157,M029,2/4/2014,2/4/2014 11:23,2/4/2014 11:33,217,Treatment,11.7,Greg Golet,Truck,leaves in motion,none,none,25,0,0,100,0,50,0,0,,5,5,NA,NA,9,9,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,9,58,0,2,25,4.957264957,0,0.170940171,2.136752137,0,0.157806991,1.143187913,5,0,2,2,0.957748792,0,0.693147181,0.278769372,22.86,12.7,NA,2/4/2014,2/4/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1570,C032,2/19/2014,2/19/2014 15:38,2/19/2014 15:41,222,Control,5.1,Emily Wells,On foot,small trees sway,none,none,30,10,80,0,0,0,60,40,no,1,1,1,1,0,0,SR14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,2.54,2/19/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1573,C036,2/19/2014,2/19/2014 15:50,2/19/2014 15:53,222,Control,11.83,Emily Wells,Truck,small trees sway,none,none,30,10,10,0,0,0,0,100,no,1,1,1,1,0,0,SR14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,2.54,2/19/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1576,M109,2/20/2014,2/20/2014 11:03,2/20/2014 11:12,217,Treatment,9.76,Jackson Shedd,Truck,leaves in motion,none,none,30,0,0,90,0,20,0,0,yes,5,7,1,1,3,3,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62,15.24,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1579,M029,2/20/2014,2/20/2014 11:18,2/20/2014 11:33,217,Treatment,11.7,Jackson Shedd,Truck,small trees sway,none,none,30,0,0,100,0,10,0,0,yes,11,11,1,1,13,13,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,13,65,0,0,48,5.555555556,0,0,4.102564103,0,0,1.629743179,4,0,0,3,0.992692502,0,0,0.566085739,33.02,27.94,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1582,M097,2/20/2014,2/20/2014 11:46,2/20/2014 12:03,210,Treatment,16.09,Jackson Shedd,Truck,small trees sway,none,none,40,0,10,90,0,10,0,20,yes,5,NA,1,1,3,NA,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,28,1,22,0,1.740211311,0.062150404,1.367308888,0,0.060295536,0.861753819,0,3,1,1,0,0.61612867,0,0,0,7.62,12.7,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1585,M013,2/20/2014,2/20/2014 12:21,2/20/2014 12:32,210,Treatment,15.56,Jackson Shedd,Truck,leaves lifted up,none,none,40,0,0,90,0,10,0,10,yes,11,9,1,1,7,5,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,6,186,150,30,5,11.95372751,9.640102828,1.928020566,0.321336761,2.364630148,1.07432662,0.278643922,5,1,1,2,0.611158788,0,0,0.673011667,15.24,25.4,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1588,M073,2/20/2014,2/20/2014 12:46,2/20/2014 12:58,210,Treatment,12.15,Jackson Shedd,Truck,small trees sway,none,none,40,0,0,100,0,30,0,10,yes,9,12,1,1,5,3,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,1,4,5,2,0,0,0.411522634,0.164609053,0,0,0.152385454,0,0,2,1,0,0,0.673011667,0,0,0,10.16,26.67,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1591,M018,2/20/2014,2/20/2014 13:12,2/20/2014 13:17,209,Treatment,5.52,Jackson Shedd,Truck,leaves lifted up,none,none,40,0,0,100,0,10,0,0,yes,11,7,1,1,7,5,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,6,16,0,0,0,2.898550725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.24,22.86,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1594,M002,2/20/2014,2/20/2014 13:24,2/20/2014 13:28,209,Treatment,10.61,Jackson Shedd,Truck,small trees sway,none,none,40,0,0,100,0,10,0,0,yes,9,9,1,1,7,7,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,7,18,0,0,18,1.696512724,0,0,1.696512724,0,0,0.991959354,3,0,0,3,0.729842919,0,0,0.729842919,17.78,22.86,2.54,2/20/2014,2/19/2014,2/16/2014,Spring 2014
